t_mean_x_acc,t_std_deviation_x_acc,t_rms_x_acc,t_skew_x_acc,t_kurtosis_x_acc,f_mean_x_acc,f_max_x_acc,f_average_E_per_coeff_x_acc,t_mean_y_acc,t_std_deviation_y_acc,t_rms_y_acc,t_skew_y_acc,t_kurtosis_y_acc,f_mean_y_acc,f_max_y_acc,f_average_E_per_coeff_y_acc,t_mean_z_acc,t_std_deviation_z_acc,t_rms_z_acc,t_skew_z_acc,t_kurtosis_z_acc,f_mean_z_acc,f_max_z_acc,f_average_E_per_coeff_z_acc,t_mean_x_gyro,t_std_deviation_x_gyro,t_rms_x_gyro,t_skew_x_gyro,t_kurtosis_x_gyro,f_mean_x_gyro,f_max_x_gyro,f_average_E_per_coeff_x_gyro,t_mean_y_gyro,t_std_deviation_y_gyro,t_rms_y_gyro,t_skew_y_gyro,t_kurtosis_y_gyro,f_mean_y_gyro,f_max_y_gyro,f_average_E_per_coeff_y_gyro,t_mean_z_gyro,t_std_deviation_z_gyro,t_rms_z_gyro,t_skew_z_gyro,t_kurtosis_z_gyro,f_mean_z_gyro,f_max_z_gyro,f_average_E_per_coeff_z_gyro,label
-3918.13,470.68848838695857,3946.300843828306,-0.5051472455124112,0.7952907957110451,7471.3990148125185,28539.93825944381,6123768928.910889,-854.07,1259.4560473077256,1521.7309551954313,0.07117788242417417,-0.8917334589258092,1038.3909161466186,106204.49321623382,602990333.3267326,-2461.28,1188.5631374058341,2733.236464340398,0.7662202227304634,2.1947297600757167,3904.631560090224,78827.05307719651,2678918892.4356437,-1980.685,12845.147801242889,12996.95868674668,0.2836407214053096,-0.07912270952124434,10561.40587076556,626910.4114979805,34226693455.693066,-2046.77,5370.7351607671,5747.526737649857,-0.4314565386804235,0.534844857476481,7949.393013771006,419098.2878127418,7371045890.257425,1064.89,4233.569020094039,4365.443546765895,-0.3485342720498704,0.2750199621129821,7241.405448483362,287843.7985343957,3998347333.9009905,idle
-3850.2663316582916,601.922226083551,3897.032356929408,-2.139528006768835,5.539572112275495,8255.164864483428,15334.904518708832,5942409636.159999,-1194.678391959799,309.10835797544934,1234.0196259322336,0.38442837185968814,0.9059756038864046,1670.460183149322,15296.870760632979,584126807.9900002,-1094.8291457286432,1111.9940850475227,1560.5068739091116,1.92493238758717,5.710180248279816,2202.1748566099213,74569.98578113416,719517016.4100003,674.4572864321608,3845.5043146647486,3904.202359679456,0.6312442860990978,4.075824108703444,6505.742456114586,156817.8162171868,3108220850.36,294.5527638190955,6052.001857102471,6059.165603368605,-0.18494169854620446,2.0324660822864855,19141.77095641542,304025.7621530018,7286633330.910003,25.763819095477388,2154.050656472763,2154.204726813384,0.3718717863247804,4.0726097772232706,6740.778242449103,126885.86695619368,918993038.63,idle
-2788.71,1086.4830214504045,2992.8830281185396,1.0623532836386913,-0.2962135886218533,6396.886038437094,64776.95093013564,3313713323.6039596,-1932.99,764.3664303853225,2078.6308907547777,-0.6116826138385235,-0.9838733628459657,3512.5858845627836,83567.05436848865,1595476868.1584165,-1981.22,857.2508335370692,2158.7291817177993,-0.5960803019930343,-0.6436084198635128,3056.5583506550624,102678.26394178653,1700068198.1782174,-361.18,3547.9550627932144,3566.2916481970456,0.19530503483932343,0.7785386316614913,4672.290462979029,149188.29638989904,2544365869.5643554,-194.355,2492.8264498305934,2500.391484348001,-0.6812937377225177,-0.019143411241558717,1265.9840527320848,211026.57235849762,1245492218.8613863,-83.22,4105.4427863021065,4106.286161484609,-0.9860438493999372,1.503144348088246,3557.6634208784017,294036.8570559151,3340322941.544555,idle
-3608.4444444444443,293.3200142369492,3620.3463838967036,1.0143693040507675,2.84345133723083,7194.77216912843,7948.12083619287,2560783644.1000004,-1374.4040404040404,237.29131902512833,1394.7378378618816,-0.6765417209105634,1.2697944891065447,2662.59896006801,6985.919747524419,375797792.8600001,-1260.8080808080808,153.15811311017194,1270.076542670726,-0.8166871415353889,2.9300171881137187,2421.7504384253257,3925.3919991888665,313899708.52,-11.313131313131313,2672.030059584382,2672.054008859594,-0.055189868859073045,-0.004215657998313471,2018.1191478117341,63664.770265162166,699791460.1,59.98989898989899,1121.8468133507545,1123.449625308612,0.4983747217667504,0.890634133867914,150.39554000122502,21227.81195167048,124054966.53999996,14.818181818181818,1225.1420314580587,1225.2316416733513,1.1883591631435033,2.5084286053842275,648.974453128067,29442.600471353937,147153405.24,idle
-2828.31884057971,1842.5712106881044,3375.567527162623,1.2766423288204194,0.21606104953524286,7783.737786358237,74129.05389135367,2638159155.4857144,-1745.8623188405797,982.5871439911332,2003.3753347498462,0.42370655381122263,2.5481337662530565,4295.193671368633,32469.241046046835,960680424.1999999,-2046.3115942028985,2127.5138372162787,2951.898756413563,-1.6861299458958345,2.784886145227709,5838.757945637239,46969.71587294206,1754959233.5714288,-722.2101449275362,9756.40309214512,9783.097096004674,-1.2992042456658688,2.927652608757577,33535.089873029654,83409.12085691096,13102254177.914284,361.32608695652175,7307.092422368121,7316.020517340347,0.018345702892359688,7.89666485175799,4806.919278873141,125081.87351132583,7299060912.028571,941.4347826086956,6907.435143397254,6971.2954111947465,-0.3122875194079371,1.9100591641321474,14222.11303152677,129918.0,6732606985.314285,reload
-3016.18,1798.0306340363986,3511.4464189751397,0.8959661665803498,-0.010724879130452614,7981.3873560552265,90672.39831504923,3171853979.6315794,-1363.8266666666666,1194.3644990630885,1812.8788523597857,0.44221577358542863,3.363868142117024,3017.9713473673405,58415.54552507297,761855507.9736843,-2650.653333333333,2381.978149876461,3563.6754902768575,-1.4312922147277136,1.0304178480178,5472.24683546501,111193.27719476518,2919957710.5526314,-794.34,9693.693541562645,9726.184787126622,-1.2435559133866159,3.2607790294547394,2012.5120389201775,377536.8074941708,14110144348.368423,68.70666666666666,8659.455700020771,8659.728265174761,-0.299210037799511,5.604649909002131,17585.71106762122,257247.31755088808,11103112121.657896,1332.6866666666667,8498.28207905313,8602.142294025754,-0.6595888413228334,2.9157303443011147,7768.873892594897,395130.46034021507,11217315570.131577,reload
-3293.3571428571427,1990.1352002580431,3847.9656164932508,0.26273759252737583,0.8042629515990458,5423.320139965814,100134.68325910986,3540922780.169014,-1262.2357142857143,1491.2950441560818,1953.7655711837224,2.1589319652237444,6.7830795566981195,2049.20306057511,52851.38938500824,746802468.0985918,-2186.557142857143,1872.4642406329097,2878.7418209051975,-2.1301678268099447,5.117277105368547,3563.1818681586437,46083.26041429443,1803788455.2112677,-1097.3714285714286,10051.389862205167,10111.115774942235,-0.9493394575302538,2.260673430427455,20497.021146516057,384616.5493999646,14294671276.676054,-902.5928571428572,8069.392053482476,8119.71440252497,-1.3434273270557098,8.514128354178585,2044.2256268948358,212912.15363966368,9215886658.577467,1224.0285714285715,6610.38175355668,6722.751882334241,-0.2327135103116335,1.4970857540790812,15592.973239600113,186023.90279984093,6447431553.661972,reload
-3025.2105263157896,1929.8554274132207,3588.347906662357,-0.15422397973995208,3.8055304689307627,8895.776214189984,34555.140840015374,2907878793.567164,-1809.96992481203,1036.815446341428,2085.89966165591,0.7705983150720973,3.0584652527395155,2821.4253731691624,28975.975785998162,1006816763.268657,-2044.7368421052631,2173.8264655157027,2984.3709983242866,-2.1560668890490153,5.770098261921289,7502.4822304151285,37611.17964500388,1727636976.5074625,-1086.9248120300751,10380.631072001035,10437.380274762436,-1.3564044711782854,2.572670626190253,39830.14635758928,113928.13327305157,14536703049.582092,-1487.0,8053.506212562916,8189.635603358032,-1.7548992984382878,7.380943818693645,16485.358227139997,129895.74367001596,9145648666.31343,737.5187969924812,6491.1376154630825,6532.901462504772,-0.47051361367031774,1.6104707217254317,16418.679384665687,98090.0,5705723643.02985,reload
-2497.589552238806,2007.10667310043,3204.1271461439724,0.9133359490233135,-0.5258311470979669,4893.107547319718,53251.524945953664,2179065146.323529,-1866.6194029850747,1047.544376538557,2140.4712603578473,0.032639453703082855,0.10823425114253293,1494.675490276164,30559.33924629353,1065005885.9705877,-2449.679104477612,2208.1297333748585,3297.9940318818585,-1.4107499927490386,1.522675790021358,4068.1760424547574,54354.51165584443,2228352513.1764708,-1672.7089552238806,11048.169965178487,11174.077806618236,-1.2669001411075422,1.9808400696476687,32047.536426843442,287054.8004319489,16872995667.558823,601.8432835820895,8543.857894954206,8565.029075675353,0.7359628566237862,5.53641976070227,9402.761730721459,256405.47217607504,9750190728.14706,1509.7238805970148,5833.8743640397215,6026.056446055312,-0.1379289130071416,1.8325539064544447,14408.070264550408,202303.0,5098317440.970588,reload
-2819.217391304348,2159.9329254854406,3551.520370493317,-0.07271453159011232,2.284074365097452,4994.539064256175,42202.02338138182,2797075558.314286,-1861.2826086956522,1104.8240793082316,2164.488206401729,-2.189706588768712,11.33550030717109,1516.642516315217,32477.008330759232,1108616088.0857146,-2133.6666666666665,2403.3128172554943,3213.7899654502917,-1.7662885665651433,5.1345481331237455,4998.076634032953,66694.40712559353,2024290516.0,-954.427536231884,9816.330950599899,9862.620607811252,-2.0656450472841295,4.0321006183834,41231.7069380222,84166.40768183232,13359424356.657143,-1395.3695652173913,8725.599731122747,8836.466878300645,-0.5414092509058853,6.90315302658497,6654.062347306099,221158.1843954014,10917520744.914286,1183.659420289855,5344.87824388699,5474.374216768287,0.0532438576932412,3.586146795702815,4930.714765584284,163345.0,4267205553.142856,reload
-2601.2700729927005,2199.531942590659,3406.544695013422,1.042137369609221,-0.37015589554913486,5769.6382533192,17663.7046423351,2498609898.536232,-1641.8832116788321,1163.4638007078554,2012.31918351696,0.06289706751952992,1.902754319365366,561.811512417571,41870.579271703275,917397299.2173911,-2403.7518248175184,2145.30219667333,3221.8541789418346,-1.862766640766551,3.340345240142576,5468.481429607836,57248.70184934172,2197655026.869565,-1178.4379562043796,10427.264830116834,10493.644164636735,-0.9071142118742622,2.225132452549696,26935.87449430051,164731.02145388257,15165526615.710138,438.1678832116788,7634.653046930012,7647.2163720451845,-0.557041024069901,9.019162691098106,4820.359830429343,158002.76824920328,7979804828.289855,1231.6423357664235,7876.744826503987,7972.455826475898,-0.908252969154414,2.954967661422576,14758.217146521783,209595.86024111323,8850942858.202898,reload
-2884.6466165413535,2183.12814883091,3617.628313763225,-0.12698659455597952,2.2277708236549696,6026.354301140159,40339.299195073356,2826071299.2238803,-1682.9774436090227,1019.6971278639143,1967.7894471387624,-2.0153525899838747,8.498564143791304,1071.2676217427966,24738.301693100828,885058341.0746269,-2373.3533834586465,2644.808218797324,3553.5639570707717,-2.129772968483523,4.376197889068961,7374.356617786399,57909.45065246787,2410538519.8358207,-689.9248120300751,9951.879831207665,9975.766056852608,-1.880790283599625,3.621080147837808,46710.389262895835,59032.08771375929,13199677624.328362,-1176.578947368421,9253.403893281022,9327.90553294677,-0.42230397511738804,6.502507792566989,13948.30216961861,161407.87580118043,11668688731.83582,1367.842105263158,5741.285157591768,5901.978251884218,0.3527477900476738,2.336314628364552,5244.902849305879,181923.0,4845246701.985075,reload
-3123.68345323741,1893.0431366095002,3652.5348229816404,1.0752387659698937,0.11297509508084236,6198.652629379618,77964.48190718476,3187745423.6142845,-1315.31654676259,940.5823394090594,1617.0197139786774,-0.7045021640049273,1.1125176551460827,477.36238446543086,26035.3662008285,599614865.9142857,-2199.94964028777,2022.3774929727151,2988.275279134252,-2.159554709104738,5.272291101811065,5236.848157321522,47346.44450693259,1900298677.8428574,-795.8273381294964,9576.739028303478,9609.748777587545,-1.2524327299435372,2.802795953368891,24430.08282074013,350194.93158408155,12831988702.65714,-500.54676258992805,7827.716908729451,7843.704422321649,-0.6430557030878283,7.537834596899625,6358.86606402207,175241.478587589,8525287210.042855,838.863309352518,9274.99657988375,9312.854192385548,-0.17852484379431838,1.6778976706671607,15742.028473175309,290676.17877457844,12066370911.771433,reload
-3225.274074074074,1970.032184093672,3779.341167354339,0.413319257608814,1.8108235778618322,8904.842396779071,40208.05644741015,3308080389.955882,-1617.7925925925927,1176.4012926831608,2000.2931970273942,-2.3664338936028306,8.005348075579773,2988.210550275396,16634.302886835343,886917714.9558822,-2092.9037037037037,2301.547520849184,3110.846653839386,-1.7456557683726541,2.490237968514826,8395.966775133475,49460.035943930394,1883823482.2352943,-597.5481481481481,9767.850817648165,9786.111249377109,-1.591687198864035,3.6348325707664335,42415.41045557444,88711.04946625195,12881461783.132355,-56.88148148148148,8549.514219729726,8549.703439084673,-0.15110833175956723,5.8043931900726875,6561.9824304018675,145688.20304190333,9796026534.382353,770.4222222222222,7675.946263748243,7714.512391878338,-0.9423290213844805,5.06426313792104,13637.54772437406,104007.0,8054813712.308824,reload
-3072.0373134328356,1901.9965449013473,3613.170922048983,0.17098330937564438,3.0630006603644064,8440.395058663455,36871.49898150013,2970074126.7941184,-1625.0597014925372,1265.8184289001304,2059.8823578928505,2.2266715776011963,8.19718753151863,2850.295939103733,40180.646809539096,908891528.6764705,-1684.0149253731342,2143.947067823266,2726.2456416301634,-2.0614425778441925,7.959173960004847,4519.798874565105,56707.142146581486,1355742158.7352939,-922.3432835820895,10090.276199276152,10132.343801433495,-1.3967615654627343,2.8190589172374896,28620.177116153824,191256.0613825089,13674598383.235292,-1126.5298507462687,7388.0579544736365,7473.450999590723,-1.7261834126030866,9.132174517227613,10144.142432305829,115128.76993263606,7544513176.264706,608.1044776119403,7265.678406418931,7291.081796358756,-0.492117470005995,2.614600098209638,13686.954669589546,113434.980665526,7068486404.794119,reload
-3025.556338028169,1753.6847666871415,3497.056106998136,1.0303822499413036,0.3962303375360485,7017.323783839499,87675.34502021907,2994351647.111111,-1647.5985915492959,1305.0208247211087,2101.8231304824358,-0.5420390274099213,5.033483399060504,2339.52440940755,69311.40892810003,998786879.5833334,-2141.4647887323945,2072.5591232055845,2980.1632103902266,-2.241791756446575,5.303144814097527,4222.2900987070225,64316.63328540803,1885893903.3888888,-866.4859154929577,10173.954874335392,10210.786239401967,-1.1903842580029382,3.3971652254027473,7967.023707436704,349437.16885862115,14739340152.08333,317.0774647887324,8331.335846486862,8337.367396584716,0.5786201288023411,5.728214882206611,11913.746864614091,238391.01979071106,9747813810.11111,1087.5704225352113,8847.687535391036,8914.279788512773,-1.079140910591842,3.841357298115221,1605.2651039735872,347718.4621538229,11292887466.722221,reload
-2609.4765100671143,1945.8920853524955,3255.1288245520377,0.8737260987574482,-0.29809985723245225,6192.331737807939,77794.50444327577,2576090270.3866663,-1663.013422818792,1224.1603449529798,2064.9896354778325,-0.9458272774553874,4.194469316899626,2380.846325452891,69439.7384254886,1040456649.4933336,-2909.463087248322,2438.1465881997747,3795.9892309661177,-1.6193060913045407,2.233515335309063,5332.830676580112,81958.9647250165,3385579931.986667,-832.9261744966443,9310.412160870648,9347.595445752328,-1.148018057992534,3.204600805239126,8194.802589122613,234803.01634965264,13035140523.226665,30.758389261744966,8779.119525688338,8779.173407834716,0.135301974896155,4.966028587455279,15155.342119172767,251252.4705839702,11407588939.106665,919.5302013422819,7794.227415258406,7848.281136143525,-1.1480306736247348,4.449947178307756,3390.6563502216845,260301.35524017495,9241692055.986668,reload
-2550.158620689655,2214.204640188567,3377.2786647403473,0.829510725145139,-0.2304049041257512,6422.287290639592,35955.68172882406,2579064771.0547943,-1408.8896551724138,896.8665153994259,1670.13161364503,-1.5035303764494106,2.6302798570623684,3799.122815534882,33645.97654741924,687533292.849315,-2397.2206896551725,1901.2379323572331,3059.6360421371733,-1.386182342272719,1.5028817296297339,6011.56902567471,34240.96817061605,2175661203.0410953,51.675862068965515,8612.300779444726,8612.455811807968,-1.8461253729545604,5.861071859603282,42327.05714523787,95903.29516117515,10682005494.821918,318.7793103448276,7442.575047025486,7449.398873688423,0.10010834424202003,7.208847125874236,8358.224758803277,236692.49361518645,8006084380.027397,1392.848275862069,6033.083824392979,6191.778965024845,0.672499064306286,2.3780458887352873,11827.775944617902,201963.0,5800329920.027396,reload
-2685.8380281690143,2060.538790600154,3385.195123050776,0.8660915167446097,-0.2661241478407801,6397.111117999795,76633.48737551404,2614777561.5277777,-1739.5492957746478,969.2468586082904,1991.3490968065123,0.5580452074290706,1.0214037755815948,2068.983210852039,45546.57604208754,979068972.0833334,-2151.1267605633802,2094.6518715063366,3002.4844383971254,-2.2439174857056527,5.326721695152527,3498.8269405107035,87397.10455140429,1910300906.7500005,-376.82394366197184,10334.309632562798,10341.17748934797,-0.9472739593438161,3.7787209166338203,7022.966583471378,368285.5773609112,14994523369.666664,-933.3661971830986,8108.0027945606835,8161.548981329946,-1.880252658092507,8.92086720796351,847.1965212536029,247004.91861585327,9449552335.444445,893.1901408450705,7425.002869950694,7478.533027705291,-1.0452147846059654,3.5859248998440556,13523.505463883372,233645.01442123693,7943665284.249998,reload
